Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2024-02-16,Mother Dairy,Ice Cream,556,134.36,74704.77,748,119,268,58.3,24.28,12.65,8.8,104.04,79567.36,30,1749.14,-4862.59,-6.51,81.5,4.1,0.819,0.626,22.99,138.46,Spring,Central,Direct,B2024021078,312
2024-02-16,Mother Dairy,Lassi,725,50.01,36260.22,922,161,309,25.29,7.37,2.88,3.12,38.67,36512.55,34,860.01,-252.33,-0.7,83.4,4.2,0.798,0.742,14.84,45.66,Spring,South,Online,B2024025553,283
2024-02-16,Mother Dairy,Yogurt,1067,87.38,93235.41,1460,289,632,41.99,8.99,4.6,4.94,60.52,91844.42,83,3484.97,1390.99,1.49,86.3,4.3,0.876,0.721,23.4,95.26,Spring,East,Direct,B2024021963,6
2024-02-17,Mother Dairy,Curd,364,53.95,19639.0,495,378,462,26.41,5.6,4.21,4.11,40.32,20354.83,15,396.08,-715.82,-3.64,82.6,4.1,0.882,0.632,24.84,57.02,Spring,North,Retail,B2024026349,27
2024-02-17,Mother Dairy,Curd,921,59.01,54348.93,1199,80,345,29.89,7.21,3.23,3.44,43.77,54453.38,66,1972.46,-104.45,-0.19,82.3,4.1,0.841,0.787,21.39,59.88,Spring,East,Retail,B2024026349,8
2024-02-17,Mother Dairy,Lassi,635,46.71,29658.98,810,417,590,23.1,7.98,4.2,2.35,37.63,31195.14,31,716.06,-1536.16,-5.18,91.7,4.6,0.797,0.614,12.21,48.85,Spring,West,Retail,B2024023538,81
2024-02-17,Mother Dairy,Yogurt,1065,94.82,100978.05,1440,103,459,39.22,10.99,7.54,6.41,64.17,95269.48,73,2863.38,5708.57,5.65,82.6,4.1,0.873,0.903,12.21,94.25,Spring,North,Retail,B2024026420,12
2024-02-18,Mother Dairy,Butter,492,710.48,349556.66,664,345,480,285.01,87.68,70.0,54.13,496.82,332167.09,8,2280.04,17389.58,4.97,85.0,4.2,0.784,0.899,21.13,744.58,Spring,South,Direct,B2024029967,139
2024-02-18,Mother Dairy,Curd,439,54.87,24087.3,608,189,350,30.12,10.34,3.76,2.82,47.05,29959.35,45,1355.18,-5872.05,-24.38,92.0,4.6,0.895,0.668,12.66,55.36,Spring,East,Retail,B2024027025,7
2024-02-18,Mother Dairy,Milk,758,71.75,54382.71,993,228,436,38.34,14.15,5.04,2.66,60.2,60696.59,24,920.25,-6313.88,-11.61,87.4,4.4,0.824,0.745,24.28,68.11,Spring,North,Direct,B2024021527,12
2024-02-18,Mother Dairy,Yogurt,1327,87.13,115622.23,1471,91,197,43.18,17.11,6.7,4.06,71.05,107662.17,73,3151.97,7960.06,6.88,83.0,4.2,0.894,0.629,20.93,92.03,Spring,West,Wholesale,B2024026681,25
2024-02-19,Mother Dairy,Butter,264,643.97,170008.27,326,487,540,338.55,103.99,39.93,34.19,516.66,169109.85,2,677.09,898.42,0.53,88.0,4.4,0.837,0.719,13.3,699.07,Spring,East,Online,B2024027217,159
2024-02-21,Mother Dairy,Butter,457,696.29,318203.76,539,288,363,327.93,88.99,49.69,29.27,495.89,268266.61,3,983.8,49937.15,15.69,88.6,4.4,0.803,0.943,10.07,736.71,Spring,West,Retail,B2024026261,39
2024-02-21,Mother Dairy,Ice Cream,347,143.04,49635.3,413,358,381,84.47,26.15,9.67,7.35,127.64,55162.97,29,2449.56,-5527.68,-11.14,82.6,4.1,0.859,0.732,12.49,137.75,Spring,North,Retail,B2024027967,245
2024-02-21,Mother Dairy,Lassi,307,47.35,14537.5,374,487,554,24.42,7.75,2.67,2.2,37.04,14364.78,21,512.76,172.71,1.19,81.4,4.1,0.878,0.777,20.75,50.9,Spring,South,Wholesale,B2024029157,52
2024-02-21,Mother Dairy,Paneer,546,472.85,258175.16,751,74,239,216.0,69.56,27.37,18.92,331.85,254401.8,24,5184.1,3773.35,1.46,88.1,4.4,0.816,0.665,21.97,516.34,Spring,Central,Retail,B2024027735,332
2024-02-21,Mother Dairy,Yogurt,1253,93.37,116988.21,1430,85,244,54.55,14.81,4.82,4.63,78.82,114511.26,33,1800.21,2476.95,2.12,85.1,4.3,0.9,0.637,20.55,89.49,Spring,Central,Online,B2024025231,28
2024-02-22,Mother Dairy,Curd,730,54.12,39511.04,816,68,108,22.01,5.85,4.22,2.61,34.69,29252.77,43,946.46,10258.26,25.96,81.2,4.1,0.873,0.824,22.17,58.37,Spring,West,Retail,B2024029101,27
2024-02-22,Mother Dairy,Ghee,862,693.19,597530.88,1204,213,546,346.82,79.81,55.67,33.47,515.76,624444.53,10,3468.19,-26913.65,-4.5,86.0,4.3,0.829,0.849,23.76,674.33,Spring,North,Wholesale,B2024025658,203
2024-02-22,Mother Dairy,Ghee,719,817.95,588102.91,938,76,293,443.63,137.03,46.48,33.32,660.46,623062.03,8,3549.0,-34959.12,-5.94,81.9,4.1,0.798,0.917,12.68,823.14,Spring,Central,Retail,B2024023368,76
2024-02-22,Mother Dairy,Ghee,937,701.16,656984.53,1110,496,627,333.64,121.32,36.33,55.76,547.06,611236.19,12,4003.73,45748.34,6.96,92.6,4.6,0.862,0.812,24.19,694.35,Spring,Central,Wholesale,B2024023922,341
2024-02-22,Mother Dairy,Lassi,275,55.93,15379.47,314,205,242,28.45,6.32,4.24,3.53,42.54,13784.26,15,426.77,1595.22,10.37,88.7,4.4,0.863,0.8,16.47,56.76,Spring,East,Retail,B2024026377,168
2024-02-22,Mother Dairy,Yogurt,118,103.76,12243.24,132,274,257,57.43,19.0,9.46,6.06,91.94,12366.01,4,229.71,-122.77,-1.0,90.5,4.5,0.834,0.796,20.1,97.69,Spring,West,Online,B2024022746,21
2024-02-23,Mother Dairy,Butter,659,643.04,423765.73,850,262,418,298.55,126.83,55.85,22.38,503.61,431054.64,10,2985.52,-7288.92,-1.72,82.5,4.1,0.867,0.747,20.55,620.72,Spring,Central,Direct,B2024025517,122
2024-02-23,Mother Dairy,Curd,145,56.17,8144.76,164,315,284,25.79,9.95,5.22,2.51,43.47,7334.62,8,206.28,810.14,9.95,87.2,4.4,0.81,0.754,23.34,56.94,Spring,Central,Wholesale,B2024023114,12
2024-02-23,Mother Dairy,Lassi,491,47.07,23111.6,597,352,442,22.05,5.81,4.69,2.53,35.08,21449.24,23,507.08,1662.36,7.19,84.4,4.2,0.856,0.817,13.04,49.01,Spring,East,Wholesale,B2024023012,50
2024-02-24,Mother Dairy,Milk,538,70.85,38118.44,636,396,462,37.56,11.43,4.59,2.2,55.78,36079.1,16,601.01,2039.34,5.35,85.8,4.3,0.788,0.948,13.33,66.09,Spring,Central,Retail,B2024029346,10
2024-02-24,Mother Dairy,Yogurt,1101,89.06,98051.96,1527,285,685,52.46,14.78,5.77,3.06,76.07,118885.69,52,2728.08,-20833.73,-21.25,92.5,4.6,0.885,0.692,20.94,89.4,Spring,Central,Wholesale,B2024021817,11
2024-02-25,Mother Dairy,Cheese,323,610.58,197216.21,377,385,429,306.64,106.26,34.57,44.0,491.47,189269.55,13,3986.35,7946.66,4.03,86.2,4.3,0.787,0.688,11.39,569.69,Spring,South,Direct,B2024026329,358
2024-02-25,Mother Dairy,Curd,849,63.14,53608.84,1031,354,508,27.13,12.24,5.68,2.7,47.75,50690.17,54,1464.96,2918.68,5.44,84.0,4.2,0.858,0.809,15.28,60.88,Spring,Central,Online,B2024022368,14
2024-02-25,Mother Dairy,Lassi,1198,49.56,59371.66,1520,466,766,25.74,7.61,4.87,3.32,41.54,65740.67,101,2600.16,-6369.01,-10.73,87.4,4.4,0.836,0.83,24.75,46.84,Spring,East,Retail,B2024021715,35
2024-02-25,Mother Dairy,Milk,1348,73.83,99525.4,1613,375,635,32.22,13.55,6.28,3.67,55.72,90551.26,21,676.71,8974.14,9.02,90.1,4.5,0.845,0.679,23.11,79.44,Spring,South,Online,B2024025767,17
2024-02-25,Mother Dairy,Paneer,1099,426.18,468372.27,1403,246,518,227.23,53.27,38.86,22.47,341.83,503214.97,104,23631.98,-34842.69,-7.44,85.5,4.3,0.868,0.851,17.39,386.56,Spring,South,Wholesale,B2024028724,170
2024-02-25,Mother Dairy,Paneer,884,472.85,417996.12,1095,353,519,259.88,89.52,35.79,35.6,420.79,479732.78,73,18971.5,-61736.66,-14.77,90.5,4.5,0.9,0.757,15.84,467.42,Spring,South,Online,B2024027785,257
2024-02-26,Mother Dairy,Curd,656,52.11,34185.25,754,286,351,27.67,10.22,3.98,3.06,44.94,34520.13,23,636.52,-334.88,-0.98,87.2,4.4,0.791,0.886,10.68,54.63,Spring,Central,Online,B2024026472,14
2024-02-26,Mother Dairy,Ghee,374,698.89,261386.55,422,61,85,302.74,107.91,42.1,21.95,474.7,201230.3,3,908.23,60156.25,23.01,91.1,4.6,0.815,0.71,20.39,737.87,Spring,Central,Online,B2024029282,161
2024-02-26,Mother Dairy,Ice Cream,527,170.06,89620.14,616,52,132,92.48,29.04,13.92,11.81,147.24,94032.23,36,3329.39,-4412.09,-4.92,86.7,4.3,0.875,0.668,10.45,157.35,Spring,East,Wholesale,B2024022488,229
2024-02-26,Mother Dairy,Lassi,226,48.24,10902.33,278,175,182,26.92,5.61,3.27,3.03,38.82,11114.71,12,322.99,-212.38,-1.95,81.6,4.1,0.785,0.773,24.09,48.32,Spring,Central,Online,B2024025220,321
2024-02-26,Mother Dairy,Milk,1076,63.42,68239.53,1394,463,760,33.78,8.89,4.32,2.73,49.72,70389.75,32,1081.08,-2150.22,-3.15,90.5,4.5,0.793,0.708,22.33,59.81,Spring,West,Online,B2024023549,30
2024-02-26,Mother Dairy,Milk,642,67.85,43561.07,763,305,385,29.86,10.58,3.93,2.74,47.11,36456.0,17,507.64,7105.07,16.31,89.8,4.5,0.827,0.661,22.29,64.85,Spring,South,Retail,B2024024921,24
2024-02-27,Mother Dairy,Cheese,1106,550.72,609096.55,1478,473,812,250.8,79.23,45.33,18.18,393.54,587167.95,22,5517.7,21928.61,3.6,85.8,4.3,0.786,0.792,20.58,517.89,Spring,South,Retail,B2024021181,127
2024-02-27,Mother Dairy,Curd,1062,55.15,58564.01,1173,93,174,28.6,7.2,3.57,2.39,41.75,51610.03,92,2631.63,6953.98,11.87,90.3,4.5,0.874,0.615,10.11,60.55,Spring,West,Online,B2024021757,10
2024-02-27,Mother Dairy,Milk,730,74.56,54430.18,803,241,274,42.51,8.23,4.63,3.25,58.62,47541.02,11,467.58,6889.16,12.66,90.0,4.5,0.793,0.906,21.14,71.54,Spring,Central,Retail,B2024021976,6
2024-02-28,Mother Dairy,Butter,1072,636.47,682297.29,1231,357,477,364.76,98.65,49.22,31.11,543.73,674807.42,15,5471.36,7489.87,1.1,85.4,4.3,0.878,0.864,22.41,600.65,Spring,Central,Direct,B2024024929,81
2024-02-28,Mother Dairy,Milk,1051,66.48,69866.62,1222,128,272,32.2,11.56,4.48,4.41,52.64,65097.03,24,772.74,4769.58,6.83,91.1,4.6,0.823,0.608,20.78,66.98,Spring,South,Retail,B2024022400,28
2024-02-29,Mother Dairy,Curd,1094,55.07,60249.27,1406,448,736,33.04,10.79,3.95,1.93,49.71,72268.22,72,2379.09,-12018.95,-19.95,87.6,4.4,0.809,0.922,12.47,59.91,Spring,Central,Wholesale,B2024027263,9
2024-02-29,Mother Dairy,Ice Cream,577,157.95,91136.02,691,141,220,89.15,19.22,10.48,7.04,125.89,93852.75,77,6864.26,-2716.73,-2.98,90.9,4.5,0.837,0.851,10.06,161.65,Spring,South,Wholesale,B2024028243,164
2024-02-29,Mother Dairy,Milk,622,67.03,41694.78,795,362,533,34.55,7.01,4.53,3.07,49.17,39813.69,21,725.55,1881.09,4.51,81.9,4.1,0.9,0.883,24.45,63.46,Spring,South,Direct,B2024024359,6
2024-02-29,Mother Dairy,Yogurt,1168,89.52,104554.97,1497,147,453,41.58,11.21,6.38,4.09,63.25,96186.87,36,1496.71,8368.1,8.0,91.9,4.6,0.815,0.71,14.08,89.4,Spring,East,Retail,B2024022508,20
2024-02-29,Mother Dairy,Yogurt,1168,94.24,110070.38,1316,378,482,50.24,17.76,8.04,3.64,79.68,107674.23,56,2813.32,2396.15,2.18,85.0,4.3,0.844,0.855,23.21,88.91,Spring,South,Retail,B2024028469,7
2024-03-01,Mother Dairy,Butter,211,726.52,153296.22,243,406,413,320.61,112.32,64.91,34.9,532.74,130097.85,2,641.23,23198.36,15.13,87.7,4.4,0.817,0.742,15.5,725.85,Spring,Central,Online,B2024031256,42
2024-03-01,Mother Dairy,Cheese,316,539.31,170422.84,356,303,327,264.37,67.23,33.61,36.72,401.93,144672.82,6,1586.22,25750.02,15.11,90.9,4.5,0.89,0.639,20.87,506.43,Spring,South,Wholesale,B2024038798,145
2024-03-01,Mother Dairy,Curd,273,61.42,16766.53,337,486,512,33.09,11.01,3.12,4.87,52.08,18411.59,26,860.23,-1645.06,-9.81,83.0,4.2,0.862,0.942,13.24,65.12,Spring,Central,Direct,B2024032652,24
2024-03-01,Mother Dairy,Ghee,864,710.42,613800.8,1029,136,280,369.9,110.16,49.8,37.75,567.61,586285.93,6,2219.38,27514.86,4.48,89.1,4.5,0.793,0.775,13.01,666.79,Spring,South,Retail,B2024034866,205
2024-03-01,Mother Dairy,Ice Cream,1303,187.27,244012.16,1563,402,613,92.91,32.97,11.37,11.89,149.13,245633.97,135,12542.53,-1621.81,-0.66,90.3,4.5,0.888,0.816,21.62,195.69,Spring,East,Wholesale,B2024034983,303
2024-03-01,Mother Dairy,Lassi,894,55.77,49858.24,1066,88,250,28.03,6.64,4.48,1.74,40.89,44990.61,50,1401.66,4867.63,9.76,82.8,4.1,0.798,0.889,19.38,56.26,Spring,South,Retail,B2024039927,355
2024-03-01,Mother Dairy,Milk,601,70.56,42406.53,759,438,582,32.37,7.49,7.01,4.51,51.38,39514.44,16,517.99,2892.09,6.82,88.9,4.4,0.887,0.719,13.17,77.53,Spring,South,Direct,B2024031581,12
2024-03-01,Mother Dairy,Paneer,893,474.87,424055.79,1023,166,250,224.1,64.71,31.64,28.64,349.09,370338.14,59,13221.65,53717.65,12.67,86.7,4.3,0.889,0.91,14.3,461.29,Spring,West,Retail,B2024034747,69
2024-03-01,Mother Dairy,Paneer,1052,513.58,540282.46,1434,156,511,234.79,90.81,40.12,37.3,403.01,601628.98,101,23713.52,-61346.52,-11.35,82.5,4.1,0.825,0.794,15.24,541.19,Spring,Central,Online,B2024035936,76
2024-03-03,Mother Dairy,Ghee,192,815.54,156584.57,220,122,134,405.91,134.99,55.39,48.02,644.31,142560.99,2,811.82,14023.58,8.96,85.8,4.3,0.788,0.902,14.97,833.67,Spring,East,Direct,B2024036471,263
2024-03-03,Mother Dairy,Milk,707,66.74,47185.82,809,62,127,37.61,11.38,3.66,3.4,56.05,46059.6,19,714.64,1126.22,2.39,81.3,4.1,0.89,0.627,13.18,61.88,Spring,Central,Wholesale,B2024037620,22
2024-03-04,Mother Dairy,Butter,692,613.28,424390.39,896,299,460,284.7,83.08,44.0,33.74,445.51,402023.06,10,2846.96,22367.33,5.27,88.0,4.4,0.785,0.87,21.66,581.44,Spring,North,Direct,B2024032151,358
2024-03-04,Mother Dairy,Cheese,216,524.33,113256.08,241,294,301,277.9,61.21,38.04,22.8,399.94,97774.86,5,1389.5,15481.22,13.67,89.8,4.5,0.787,0.653,20.24,570.47,Spring,East,Wholesale,B2024032752,109
2024-03-04,Mother Dairy,Curd,189,58.82,11116.97,229,362,355,32.35,8.38,3.87,3.15,47.75,11453.13,16,517.66,-336.16,-3.02,81.7,4.1,0.814,0.71,11.6,59.22,Spring,South,Retail,B2024033505,13
2024-03-04,Mother Dairy,Paneer,323,466.95,150825.22,359,251,275,258.39,77.56,44.96,29.5,410.41,149922.64,10,2583.86,902.58,0.6,85.2,4.3,0.895,0.824,19.8,504.18,Spring,East,Direct,B2024032279,168
2024-03-05,Mother Dairy,Butter,285,698.75,199144.37,342,286,335,413.96,98.5,42.35,47.13,601.94,206276.81,1,413.96,-7132.44,-3.58,90.8,4.5,0.882,0.781,11.49,645.48,Spring,East,Wholesale,B2024037608,87
2024-03-05,Mother Dairy,Butter,547,645.74,353219.7,749,370,522,369.58,85.97,34.8,35.94,526.28,396773.5,7,2587.06,-43553.79,-12.33,91.7,4.6,0.883,0.705,10.25,584.42,Spring,South,Direct,B2024032011,110
2024-03-05,Mother Dairy,Cheese,371,602.35,223472.68,519,300,413,287.64,107.0,56.96,44.72,496.33,262774.68,18,5177.57,-39301.99,-17.59,83.3,4.2,0.885,0.758,12.24,646.25,Spring,North,Retail,B2024036510,258
2024-03-05,Mother Dairy,Cheese,764,582.75,445221.28,1018,438,649,335.12,105.13,55.9,23.92,520.06,537467.91,24,8042.99,-92246.63,-20.72,92.3,4.6,0.791,0.881,15.37,625.22,Spring,South,Direct,B2024035380,40
2024-03-05,Mother Dairy,Ice Cream,357,175.97,62821.37,442,398,471,83.25,29.49,11.08,7.47,131.3,61195.92,38,3163.42,1625.45,2.59,90.4,4.5,0.832,0.718,15.25,191.95,Spring,South,Direct,B2024038807,204
2024-03-05,Mother Dairy,Milk,454,68.35,31033.0,626,257,396,32.45,9.77,5.49,4.81,52.52,33431.77,17,551.7,-2398.77,-7.73,90.0,4.5,0.816,0.849,13.33,72.62,Spring,East,Wholesale,B2024034821,12
2024-03-06,Mother Dairy,Cheese,167,591.12,98716.65,222,56,74,262.99,105.16,32.07,29.19,429.41,96118.26,3,788.98,2598.39,2.63,82.2,4.1,0.864,0.678,21.2,578.03,Spring,East,Wholesale,B2024033960,354
2024-03-06,Mother Dairy,Curd,779,55.12,42938.81,1032,259,470,23.34,10.7,2.82,2.6,39.46,42566.51,79,1844.22,372.3,0.87,85.4,4.3,0.837,0.726,12.68,56.41,Spring,North,Direct,B2024031147,12
2024-03-06,Mother Dairy,Curd,203,57.84,11740.55,243,346,348,28.66,11.27,4.3,2.0,46.24,11722.7,17,487.28,17.85,0.15,85.8,4.3,0.847,0.879,14.38,63.44,Spring,North,Wholesale,B2024034736,16
2024-03-06,Mother Dairy,Ghee,987,722.77,713374.33,1228,335,559,334.49,128.31,61.14,30.22,554.16,683857.05,10,3344.92,29517.28,4.14,84.5,4.2,0.792,0.782,20.58,666.35,Spring,Central,Retail,B2024037910,110
2024-03-06,Mother Dairy,Milk,330,67.21,22179.62,373,272,273,29.16,12.9,5.38,2.79,50.23,18880.95,5,145.78,3298.67,14.87,84.2,4.2,0.843,0.762,23.65,64.07,Spring,North,Wholesale,B2024039295,10
2024-03-07,Mother Dairy,Curd,288,53.61,15440.68,401,476,555,21.86,7.0,3.26,2.76,34.87,14748.18,35,765.07,692.51,4.48,82.9,4.1,0.883,0.748,11.26,58.48,Spring,West,Direct,B2024032306,30
2024-03-07,Mother Dairy,Curd,169,60.75,10266.65,194,468,483,31.16,9.65,6.02,2.9,49.72,10114.04,15,467.39,152.62,1.49,90.1,4.5,0.86,0.878,14.75,55.3,Spring,South,Retail,B2024032484,29
2024-03-07,Mother Dairy,Curd,277,53.23,14743.47,345,244,276,29.14,6.69,2.66,2.46,40.95,14535.26,14,407.97,208.21,1.41,91.1,4.6,0.873,0.81,15.54,56.59,Spring,East,Direct,B2024036579,24
2024-03-07,Mother Dairy,Curd,240,56.19,13484.82,310,351,393,22.98,6.4,3.84,1.8,35.02,11155.89,13,298.72,2328.93,17.27,83.7,4.2,0.859,0.731,16.69,57.0,Spring,North,Retail,B2024034310,25
2024-03-07,Mother Dairy,Lassi,1011,50.81,51372.68,1327,93,391,26.57,8.31,3.47,1.64,40.0,55571.57,94,2497.48,-4198.9,-8.17,86.6,4.3,0.801,0.6,18.44,55.23,Spring,East,Retail,B2024034945,324
2024-03-07,Mother Dairy,Milk,622,69.48,43217.46,736,493,575,30.0,12.29,3.77,3.91,49.97,37316.73,18,540.04,5900.73,13.65,88.3,4.4,0.834,0.742,11.35,68.84,Spring,East,Direct,B2024035425,6
2024-03-07,Mother Dairy,Paneer,600,524.55,314730.89,836,62,263,248.57,87.64,39.03,27.21,402.45,344401.04,32,7954.17,-29670.15,-9.43,86.5,4.3,0.86,0.831,15.31,517.04,Spring,North,Online,B2024037521,277
2024-03-07,Mother Dairy,Paneer,367,456.03,167363.61,416,253,280,204.55,79.18,31.1,36.01,350.84,150856.7,24,4909.2,16506.91,9.86,83.0,4.2,0.899,0.615,11.52,491.92,Spring,West,Wholesale,B2024032129,138
2024-03-07,Mother Dairy,Yogurt,305,95.84,29230.58,417,290,400,49.76,11.38,8.61,6.5,76.26,32644.99,17,845.94,-3414.41,-11.68,81.5,4.1,0.894,0.834,19.38,102.05,Spring,Central,Direct,B2024032554,30
2024-03-07,Mother Dairy,Yogurt,1247,100.31,125088.36,1578,337,648,40.25,12.37,7.72,5.9,66.24,107631.67,77,3099.11,17456.69,13.96,91.9,4.6,0.816,0.942,20.79,105.74,Spring,East,Direct,B2024037216,22
2024-03-07,Mother Dairy,Yogurt,173,103.95,17982.53,209,70,106,62.07,14.49,9.92,5.99,92.47,19946.83,10,620.67,-1964.3,-10.92,81.3,4.1,0.868,0.695,16.28,97.56,Spring,South,Wholesale,B2024036263,30
2024-03-08,Mother Dairy,Ghee,440,800.13,352055.15,610,143,294,348.36,112.5,69.9,47.4,578.17,354422.47,5,1741.82,-2367.32,-0.67,84.7,4.2,0.869,0.729,11.82,790.09,Spring,East,Wholesale,B2024032536,207
2024-03-09,Mother Dairy,Cheese,184,569.52,104791.93,204,315,314,263.96,103.92,37.03,42.43,447.34,92841.96,6,1583.74,11949.97,11.4,92.4,4.6,0.882,0.928,24.02,582.69,Spring,North,Retail,B2024039999,63
2024-03-09,Mother Dairy,Curd,843,54.68,46092.08,1033,165,329,28.9,6.13,4.36,3.52,42.92,45405.9,37,1069.45,686.18,1.49,81.4,4.1,0.843,0.734,13.48,58.61,Spring,Central,Online,B2024032334,7
2024-03-09,Mother Dairy,Curd,724,56.98,41253.4,798,499,553,27.35,6.45,3.73,2.56,40.09,33084.47,40,1093.85,8168.93,19.8,87.0,4.3,0.886,0.617,24.06,58.47,Spring,Central,Online,B2024035350,17
2024-03-10,Mother Dairy,Butter,636,691.35,439698.06,879,480,694,279.3,90.36,44.63,40.89,455.18,401222.18,4,1117.19,38475.88,8.75,83.1,4.2,0.829,0.722,16.65,705.12,Spring,Central,Direct,B2024039737,50
2024-03-10,Mother Dairy,Curd,188,63.75,11985.76,246,95,132,36.43,12.23,5.06,5.07,58.8,15119.71,18,655.65,-3133.95,-26.15,91.5,4.6,0.817,0.884,15.3,59.24,Spring,West,Retail,B2024038587,16
2024-03-11,Mother Dairy,Butter,562,747.31,419987.98,639,121,164,347.15,133.94,60.05,36.49,577.63,370841.79,5,1735.75,49146.19,11.7,81.3,4.1,0.82,0.919,12.51,735.67,Spring,South,Direct,B2024035733,200
2024-03-11,Mother Dairy,Ghee,487,767.3,373675.12,635,335,456,405.91,141.13,69.64,26.31,642.99,411545.36,8,3247.26,-37870.24,-10.13,91.5,4.6,0.897,0.816,21.04,739.62,Spring,East,Retail,B2024034712,229
2024-03-11,Mother Dairy,Ice Cream,744,197.11,146646.38,1001,347,591,105.6,26.14,18.81,10.87,161.41,168756.84,68,7180.61,-22110.46,-15.08,92.8,4.6,0.855,0.904,17.39,193.17,Spring,West,Wholesale,B2024034983,233
2024-03-12,Mother Dairy,Butter,1418,734.76,1041888.45,1705,58,305,294.2,120.62,45.66,23.57,484.05,831489.61,21,6178.3,210398.84,20.19,92.9,4.6,0.842,0.921,13.51,705.3,Spring,North,Retail,B2024038931,255
2024-03-12,Mother Dairy,Butter,1069,700.0,748301.0,1176,149,244,290.85,122.04,53.22,27.48,493.59,584243.79,13,3781.05,164057.21,21.92,92.6,4.6,0.853,0.833,21.59,677.46,Spring,East,Wholesale,B2024039132,253
2024-03-13,Mother Dairy,Ghee,966,843.29,814622.76,1160,243,422,375.36,131.86,56.44,56.55,620.21,724318.32,13,4879.71,90304.44,11.09,86.2,4.3,0.88,0.765,11.57,897.61,Spring,West,Online,B2024035469,247
2024-03-13,Mother Dairy,Ghee,795,732.92,582673.14,1054,137,395,333.78,118.41,66.76,36.95,555.9,588923.32,9,3004.02,-6250.19,-1.07,82.8,4.1,0.89,0.752,14.04,685.34,Spring,West,Wholesale,B2024039566,256
2024-03-13,Mother Dairy,Lassi,509,57.67,29352.06,578,218,247,30.54,6.31,4.81,3.44,45.11,26563.08,16,488.68,2788.98,9.5,82.5,4.1,0.824,0.839,19.46,57.92,Spring,West,Wholesale,B2024033239,321
2024-03-13,Mother Dairy,Milk,363,77.46,28117.95,429,345,369,31.7,13.11,5.28,5.84,55.94,24315.41,10,316.99,3802.54,13.52,85.6,4.3,0.821,0.785,21.42,70.56,Spring,Central,Wholesale,B2024032168,15
2024-03-14,Mother Dairy,Milk,266,67.97,18080.71,310,242,274,37.31,11.83,5.95,4.0,59.1,18580.65,7,261.19,-499.93,-2.77,81.2,4.1,0.869,0.817,24.28,63.12,Spring,West,Wholesale,B2024037763,27
2024-03-15,Mother Dairy,Cheese,337,620.42,209082.82,392,72,108,314.24,109.12,38.02,23.19,484.56,193091.39,10,3142.4,15991.43,7.65,86.2,4.3,0.803,0.771,14.98,561.89,Spring,Central,Online,B2024036776,118
2024-03-15,Mother Dairy,Ghee,1446,770.26,1113795.1,2023,428,999,437.18,133.68,57.51,57.39,685.76,1398223.81,25,10929.54,-284428.71,-25.54,92.1,4.6,0.802,0.704,12.23,721.99,Spring,South,Direct,B2024035293,190
2024-03-15,Mother Dairy,Lassi,806,50.47,40681.31,1039,220,434,25.75,8.38,3.85,2.34,40.32,43259.1,53,1364.61,-2577.79,-6.34,86.9,4.3,0.784,0.749,20.06,48.65,Spring,West,Retail,B2024031385,188
2024-03-16,Mother Dairy,Butter,218,628.74,137066.28,284,168,221,349.52,101.35,56.83,19.54,527.25,150786.15,3,1048.57,-13719.87,-10.01,86.6,4.3,0.898,0.721,22.88,667.93,Spring,West,Online,B2024032319,245
2024-03-16,Mother Dairy,Cheese,574,546.28,313562.12,684,289,361,303.79,99.04,38.66,23.95,465.44,321699.53,11,3341.7,-8137.42,-2.6,90.0,4.5,0.785,0.661,23.29,523.61,Spring,East,Direct,B2024031304,351
2024-03-16,Mother Dairy,Ghee,1164,732.06,852114.96,1559,479,825,437.89,87.08,56.78,36.72,618.47,969885.2,13,5692.58,-117770.24,-13.82,85.1,4.3,0.9,0.927,12.79,693.87,Spring,East,Retail,B2024034212,253
2024-03-16,Mother Dairy,Lassi,455,49.17,22371.51,595,59,197,20.57,6.55,3.66,2.4,33.17,20190.48,22,452.55,2181.03,9.75,86.5,4.3,0.875,0.665,10.58,52.21,Spring,West,Wholesale,B2024035122,255
2024-03-16,Mother Dairy,Paneer,467,473.95,221335.08,647,71,213,193.29,80.84,30.86,18.84,323.83,214739.21,27,5218.73,6595.87,2.98,83.0,4.2,0.788,0.654,22.69,503.55,Spring,South,Direct,B2024035384,80
2024-03-17,Mother Dairy,Cheese,432,610.15,263586.61,540,326,434,296.8,117.71,49.78,37.63,501.92,276381.64,18,5342.46,-12795.03,-4.85,88.9,4.4,0.865,0.929,12.68,652.32,Spring,East,Online,B2024038863,40
2024-03-17,Mother Dairy,Curd,1225,58.41,71549.35,1372,53,188,28.7,8.29,5.26,3.18,45.43,65660.45,116,3329.44,5888.9,8.23,91.4,4.6,0.873,0.74,23.12,54.46,Spring,North,Wholesale,B2024036353,29
