Date,Company,Product,Quantity_Sold,Unit_Price,Revenue,Production_Quantity,Inventory_Start,Inventory_End,Raw_Material_Cost_Per_Unit,Processing_Cost_Per_Unit,Packaging_Cost_Per_Unit,Transportation_Cost_Per_Unit,Total_Cost_Per_Unit,Total_Costs,Waste_Quantity,Waste_Cost,Profit,Profit_Margin_Percent,Quality_Score,Customer_Rating,Production_Efficiency,Capacity_Utilization,Market_Share_Percent,Competitor_Average_Price,Season,Region,Sales_Channel,Batch_Number,Expiry_Days
2024-04-13,Amul,Chocolate,646,337.73,218174.86,884,483,692,199.95,54.29,28.98,19.24,302.46,271571.46,21,4198.88,-53396.59,-24.47,88.5,4.4,0.817,0.778,27.8,337.75,Summer,West,Retail,B2024046664,254
2024-04-13,Amul,Ghee,1203,707.01,850527.32,1386,75,236,413.02,129.64,50.55,40.53,633.74,884975.26,16,6608.27,-34447.95,-4.05,92.5,4.6,0.898,0.653,25.75,713.75,Summer,North,Wholesale,B2024047414,79
2024-04-14,Amul,Cheese,720,590.84,425404.69,932,317,520,341.78,66.03,53.72,41.64,503.17,480571.44,34,11620.39,-55166.75,-12.97,86.6,4.3,0.814,0.776,34.24,621.99,Summer,North,Retail,B2024041709,150
2024-04-14,Amul,Curd,383,57.09,21863.8,444,149,187,32.07,8.32,3.4,4.16,47.95,22413.3,35,1122.46,-549.5,-2.51,92.9,4.6,0.886,0.625,31.31,58.73,Summer,Central,Direct,B2024044396,12
2024-04-14,Amul,Paneer,129,488.4,63003.73,160,112,141,225.51,96.64,35.16,31.33,388.63,63308.22,5,1127.53,-304.49,-0.48,96.4,4.8,0.879,0.604,28.45,516.34,Summer,South,Wholesale,B2024049302,242
2024-04-14,Amul,Yogurt,207,94.58,19577.66,238,385,371,40.79,16.66,6.79,5.05,69.3,16859.44,9,367.13,2718.22,13.88,87.0,4.3,0.895,0.829,21.8,85.71,Summer,Central,Direct,B2024049936,14
2024-04-15,Amul,Chocolate,573,349.93,200509.66,656,269,333,199.33,35.29,29.72,11.08,275.42,184265.11,18,3587.93,16244.56,8.1,97.0,4.9,0.865,0.836,22.96,321.39,Summer,South,Online,B2024048645,226
2024-04-15,Amul,Chocolate,427,362.4,154743.23,520,396,451,204.33,52.28,32.76,19.51,308.87,162045.29,7,1430.31,-7302.06,-4.72,94.1,4.7,0.824,0.694,25.88,334.95,Summer,Central,Wholesale,B2024049827,247
2024-04-15,Amul,Chocolate,474,332.36,157537.49,657,139,319,154.73,65.51,31.02,14.19,265.45,175481.51,7,1083.08,-17944.02,-11.39,93.2,4.7,0.911,0.682,26.04,301.9,Summer,Central,Wholesale,B2024044521,225
2024-04-15,Amul,Yogurt,688,86.22,59320.68,811,435,543,41.54,14.23,5.69,5.37,66.83,54863.55,16,664.63,4457.14,7.51,94.5,4.7,0.919,0.636,15.52,93.64,Summer,West,Direct,B2024044918,19
2024-04-16,Amul,Cheese,876,564.97,494914.76,1147,282,515,241.67,108.99,32.59,26.11,409.36,479684.52,42,10150.01,15230.24,3.08,94.3,4.7,0.829,0.897,23.11,600.94,Summer,South,Direct,B2024046421,141
2024-04-16,Amul,Curd,475,60.83,28895.44,560,90,161,32.91,8.87,3.44,4.06,49.28,28976.25,42,1382.09,-80.81,-0.28,86.6,4.3,0.892,0.867,29.21,57.43,Summer,West,Wholesale,B2024049799,27
2024-04-16,Amul,Ghee,1555,795.83,1237519.56,1940,241,610,388.64,155.24,41.83,56.87,642.57,1253970.26,19,7384.08,-16450.71,-1.33,93.6,4.7,0.811,0.765,26.61,765.41,Summer,West,Wholesale,B2024048484,158
2024-04-16,Amul,Milk,881,69.12,60892.83,972,149,190,30.2,11.85,3.57,2.48,48.1,47327.0,19,573.71,13565.83,22.28,86.4,4.3,0.845,0.871,27.88,70.17,Summer,Central,Retail,B2024045886,6
2024-04-16,Amul,Paneer,1187,478.03,567416.71,1338,203,317,211.8,77.51,26.62,25.16,341.09,473326.95,80,16944.22,94089.77,16.58,88.9,4.4,0.871,0.946,24.07,460.45,Summer,Central,Online,B2024042997,166
2024-04-17,Amul,Ice Cream,1225,275.25,337185.05,1360,373,468,138.78,31.97,19.8,15.61,206.17,288990.25,62,8604.61,48194.8,14.29,88.6,4.4,0.861,0.638,20.81,283.17,Summer,Central,Retail,B2024048642,342
2024-04-17,Amul,Ice Cream,353,270.13,95357.16,440,278,341,141.79,50.4,25.98,13.06,231.23,106561.88,34,4820.89,-11204.72,-11.75,85.3,4.3,0.892,0.925,31.91,255.56,Summer,East,Direct,B2024042834,312
2024-04-17,Amul,Ice Cream,1448,263.81,382002.98,1593,114,245,109.11,39.39,16.78,20.54,185.83,306060.37,92,10038.24,75942.61,19.88,96.2,4.8,0.892,0.719,26.97,273.2,Summer,East,Wholesale,B2024049420,43
2024-04-17,Amul,Ice Cream,542,252.09,136632.26,624,59,133,150.89,33.68,23.48,7.96,216.01,140673.81,39,5884.69,-4041.55,-2.96,87.5,4.4,0.887,0.825,28.64,264.19,Summer,Central,Online,B2024049612,180
2024-04-17,Amul,Lassi,1081,53.61,57950.03,1476,424,788,32.02,7.03,4.54,2.03,45.61,68920.17,50,1601.0,-10970.14,-18.93,91.5,4.6,0.842,0.676,29.15,51.23,Summer,North,Direct,B2024045383,87
2024-04-18,Amul,Cheese,177,591.48,104692.31,220,195,223,321.68,79.24,57.73,39.4,498.05,111501.11,6,1930.11,-6808.8,-6.5,92.1,4.6,0.919,0.853,24.62,579.64,Summer,South,Wholesale,B2024048849,244
2024-04-18,Amul,Paneer,1153,448.29,516882.19,1608,308,759,184.09,73.11,40.04,34.53,331.76,544152.99,58,10677.02,-27270.8,-5.28,87.9,4.4,0.838,0.866,24.69,419.48,Summer,West,Retail,B2024041595,55
2024-04-18,Amul,Yogurt,346,97.13,33605.68,436,354,432,51.1,13.44,9.48,4.87,78.89,35009.47,12,613.2,-1403.79,-4.18,90.2,4.5,0.904,0.692,27.6,97.59,Summer,North,Online,B2024043319,29
2024-04-19,Amul,Ghee,375,692.52,259695.08,508,329,449,395.59,111.64,59.6,53.54,620.36,316331.73,3,1186.77,-56636.65,-21.81,92.5,4.6,0.88,0.88,15.39,642.33,Summer,West,Online,B2024048792,101
2024-04-19,Amul,Ghee,1024,730.27,747799.26,1336,64,369,429.22,129.55,37.41,42.34,638.53,858653.47,13,5579.9,-110854.22,-14.82,88.8,4.4,0.817,0.912,21.58,801.42,Summer,Central,Wholesale,B2024048947,304
2024-04-19,Amul,Lassi,372,54.1,20124.96,480,55,132,22.55,8.2,3.24,3.79,37.78,18745.04,27,608.96,1379.92,6.86,85.9,4.3,0.839,0.812,23.14,55.22,Summer,Central,Direct,B2024048763,146
2024-04-20,Amul,Chocolate,850,341.76,290498.18,1143,144,409,168.69,54.88,32.54,11.49,267.59,311258.37,32,5397.96,-20760.19,-7.15,93.6,4.7,0.847,0.711,24.68,330.87,Summer,West,Wholesale,B2024048696,92
2024-04-20,Amul,Ghee,1211,777.89,942030.22,1474,222,439,379.99,127.04,45.06,44.06,596.15,882911.86,11,4179.9,59118.36,6.28,86.0,4.3,0.818,0.615,30.78,841.79,Summer,North,Direct,B2024047944,299
2024-04-20,Amul,Ice Cream,824,247.68,204090.59,924,307,366,108.17,27.82,13.45,18.26,167.71,165780.0,100,10816.73,38310.59,18.77,97.8,4.9,0.842,0.758,33.53,262.38,Summer,North,Online,B2024045588,139
2024-04-21,Amul,Chocolate,1454,350.86,510152.53,1737,278,548,199.97,44.31,23.06,27.63,294.98,516375.42,20,3999.47,-6222.89,-1.22,88.7,4.4,0.809,0.87,22.49,377.74,Summer,North,Wholesale,B2024044841,355
2024-04-21,Amul,Ghee,584,750.87,438507.28,791,109,287,336.68,149.59,49.79,45.22,581.28,461477.33,5,1683.4,-22970.05,-5.24,89.5,4.5,0.878,0.853,31.49,703.16,Summer,North,Online,B2024041207,108
2024-04-21,Amul,Yogurt,735,100.75,74048.85,998,443,693,44.11,11.86,9.44,6.49,71.91,72825.96,24,1058.72,1222.89,1.65,86.9,4.3,0.903,0.877,26.64,101.48,Summer,Central,Online,B2024042030,20
2024-04-21,Amul,Yogurt,1391,90.94,126490.72,1797,471,836,48.6,17.36,7.52,5.74,79.21,144433.76,43,2089.66,-17943.03,-14.19,85.5,4.3,0.844,0.646,24.75,97.91,Summer,East,Online,B2024041868,11
2024-04-22,Amul,Chocolate,918,350.19,321470.78,1080,442,560,202.14,59.08,21.83,26.87,309.93,339579.86,24,4851.47,-18109.09,-5.63,93.1,4.7,0.849,0.742,22.55,335.87,Summer,West,Wholesale,B2024045333,61
2024-04-22,Amul,Ice Cream,1463,255.66,374031.72,1938,129,577,107.23,27.6,15.19,19.35,169.37,337353.82,85,9114.78,36677.9,9.81,93.7,4.7,0.912,0.921,18.11,248.43,Summer,East,Online,B2024046012,188
2024-04-22,Amul,Ice Cream,867,240.67,208661.71,1159,345,613,142.66,46.58,21.12,16.95,227.32,276442.08,91,12981.96,-67780.37,-32.48,87.9,4.4,0.811,0.85,26.04,234.06,Summer,North,Online,B2024047962,91
2024-04-22,Amul,Ice Cream,692,272.16,188332.25,779,246,323,110.18,45.92,18.48,8.22,182.81,146043.07,33,3635.94,42289.18,22.45,86.4,4.3,0.906,0.704,19.79,248.76,Summer,West,Direct,B2024049652,50
2024-04-22,Amul,Paneer,1166,492.39,574130.47,1331,153,298,239.88,95.39,47.22,15.22,397.71,539906.47,44,10554.82,34224.0,5.96,96.8,4.8,0.91,0.932,34.32,458.38,Summer,North,Retail,B2024047132,229
2024-04-23,Amul,Cheese,616,530.93,327052.3,794,205,369,240.87,69.24,47.75,32.09,389.96,312519.97,12,2890.49,14532.33,4.44,90.1,4.5,0.828,0.734,21.15,496.46,Summer,West,Online,B2024046580,199
2024-04-23,Amul,Ghee,124,721.86,89511.26,147,248,222,370.45,104.49,52.15,47.86,574.96,84889.17,1,370.45,4622.09,5.16,87.7,4.4,0.927,0.678,15.91,654.77,Summer,East,Retail,B2024049241,152
2024-04-24,Amul,Butter,264,675.76,178401.46,322,254,287,275.55,108.01,47.94,30.25,461.75,149234.79,2,551.1,29166.67,16.35,85.1,4.3,0.915,0.609,21.35,742.3,Summer,South,Wholesale,B2024046816,307
2024-04-24,Amul,Curd,192,55.08,10576.24,224,489,503,29.83,9.78,3.14,3.27,46.02,10578.04,9,268.45,-1.8,-0.02,86.6,4.3,0.843,0.949,30.89,59.4,Summer,North,Direct,B2024045857,10
2024-04-24,Amul,Ghee,1194,804.97,961139.09,1481,442,714,328.77,90.93,60.32,24.48,504.5,751769.54,14,4602.84,209369.55,21.78,93.9,4.7,0.81,0.94,26.36,816.33,Summer,East,Online,B2024041778,49
2024-04-24,Amul,Lassi,1512,50.13,75799.1,2000,468,911,20.43,8.88,3.62,1.92,34.85,72648.55,144,2942.54,3150.55,4.16,89.7,4.5,0.811,0.793,24.46,45.98,Summer,South,Wholesale,B2024048630,170
2024-04-24,Amul,Milk,824,68.95,56816.15,948,79,153,38.61,8.53,4.34,3.2,54.68,52913.01,28,1080.97,3903.15,6.87,91.9,4.6,0.931,0.788,26.87,69.03,Summer,North,Retail,B2024045896,29
2024-04-24,Amul,Paneer,410,441.15,180871.09,537,331,437,183.5,55.29,35.76,18.49,293.04,163786.19,35,6422.47,17084.9,9.45,87.1,4.4,0.927,0.948,16.18,447.43,Summer,Central,Direct,B2024045703,214
2024-04-25,Amul,Butter,198,587.86,116395.92,248,281,305,253.3,82.26,32.58,29.26,397.39,99058.76,2,506.59,17337.16,14.89,97.4,4.9,0.872,0.693,17.08,604.61,Summer,Central,Retail,B2024047059,198
2024-04-25,Amul,Lassi,1529,54.09,82709.77,2023,311,757,22.12,7.16,3.53,2.51,35.33,74538.89,139,3075.33,8170.89,9.88,97.4,4.9,0.822,0.936,22.24,58.56,Summer,North,Direct,B2024046975,219
2024-04-26,Amul,Butter,262,599.22,156995.71,311,383,400,300.85,97.01,35.25,46.86,479.98,150175.6,3,902.56,6820.11,4.34,86.3,4.3,0.84,0.695,31.11,540.75,Summer,South,Direct,B2024048509,138
2024-04-26,Amul,Chocolate,887,323.05,286546.18,1100,454,621,163.7,50.85,21.39,21.34,257.29,285961.68,18,2946.53,584.5,0.2,95.1,4.8,0.896,0.702,25.48,304.56,Summer,Central,Retail,B2024042871,324
2024-04-27,Amul,Curd,289,51.85,14983.69,389,111,196,28.95,6.19,2.93,2.61,40.67,16400.95,20,578.98,-1417.26,-9.46,94.0,4.7,0.84,0.744,19.08,55.72,Summer,East,Retail,B2024046676,19
2024-04-27,Amul,Ice Cream,334,276.41,92322.06,459,415,540,153.69,32.56,16.01,9.3,211.56,103254.95,40,6147.46,-10932.89,-11.84,85.8,4.3,0.872,0.855,20.18,288.06,Summer,West,Direct,B2024049496,249
2024-04-28,Amul,Curd,657,57.19,37576.84,796,127,223,34.19,7.64,4.41,1.93,48.17,39368.01,30,1025.63,-1791.17,-4.77,89.7,4.5,0.824,0.742,34.52,61.95,Summer,North,Direct,B2024042070,5
2024-04-28,Amul,Ice Cream,330,292.49,96520.63,377,320,345,119.84,45.97,21.14,8.92,195.87,78516.03,39,4673.74,18004.59,18.65,92.9,4.6,0.809,0.605,33.41,284.6,Summer,South,Retail,B2024049496,359
2024-04-28,Amul,Paneer,357,486.48,173674.12,486,80,170,211.87,51.63,28.8,19.01,311.31,155534.18,20,4237.48,18139.94,10.44,86.2,4.3,0.9,0.658,27.43,501.46,Summer,Central,Wholesale,B2024043210,67
2024-04-29,Amul,Curd,476,56.78,27027.75,557,371,404,23.83,8.94,3.92,1.99,38.68,21950.7,17,405.11,5077.05,18.78,95.0,4.7,0.854,0.914,21.57,60.99,Summer,Central,Online,B2024042701,29
2024-04-30,Amul,Paneer,784,459.36,360136.47,1078,314,579,258.45,65.45,40.19,17.7,381.8,423980.95,48,12405.78,-63844.48,-17.73,91.5,4.6,0.819,0.736,17.82,473.71,Summer,North,Direct,B2024046256,335
2024-05-02,Amul,Cheese,1061,582.7,618239.61,1265,492,659,297.02,106.45,36.31,27.63,467.41,607607.28,55,16335.9,10632.33,1.72,91.3,4.6,0.915,0.73,32.9,600.29,Summer,South,Retail,B2024053362,95
2024-05-02,Amul,Cheese,204,558.71,113976.82,262,405,449,320.06,70.88,33.87,42.62,467.43,125348.13,9,2880.56,-11371.31,-9.98,86.1,4.3,0.819,0.703,30.18,507.32,Summer,East,Wholesale,B2024056132,304
2024-05-02,Amul,Curd,201,53.58,10769.4,239,423,441,23.31,8.13,4.02,1.66,37.12,9103.86,10,233.08,1665.53,15.47,89.2,4.5,0.893,0.849,24.13,57.42,Summer,North,Retail,B2024055026,22
2024-05-02,Amul,Ice Cream,1455,261.36,380272.84,1643,290,477,132.66,37.41,21.74,17.53,209.33,368210.16,183,24276.45,12062.67,3.17,93.9,4.7,0.88,0.697,25.3,258.18,Summer,East,Retail,B2024057506,209
2024-05-02,Amul,Lassi,999,48.16,48113.67,1232,337,562,22.26,7.44,4.82,3.69,38.21,48588.3,68,1513.61,-474.63,-0.99,87.4,4.4,0.895,0.716,27.16,44.28,Summer,Central,Direct,B2024058014,355
2024-05-02,Amul,Yogurt,1253,84.99,106496.0,1542,83,351,44.84,10.39,4.63,2.57,62.44,98338.79,46,2062.7,8157.21,7.66,89.9,4.5,0.852,0.763,18.24,89.37,Summer,North,Wholesale,B2024057443,13
2024-05-03,Amul,Cheese,488,533.48,260339.52,605,103,193,274.35,75.99,33.28,20.2,403.83,250625.29,23,6310.03,9714.23,3.73,91.2,4.6,0.904,0.602,30.06,490.22,Summer,East,Online,B2024052171,216
2024-05-03,Amul,Ice Cream,492,288.03,141710.42,594,308,391,126.64,45.42,25.28,22.93,220.26,136407.08,44,5572.0,5303.34,3.74,95.2,4.8,0.922,0.932,22.19,311.03,Summer,North,Direct,B2024052958,40
2024-05-03,Amul,Ice Cream,674,257.01,173226.79,832,134,284,150.27,36.29,19.66,10.16,216.38,192651.58,84,12622.68,-19424.79,-11.21,85.1,4.3,0.872,0.666,31.64,263.71,Summer,North,Online,B2024059629,364
2024-05-03,Amul,Lassi,857,50.25,43067.68,1018,296,422,24.99,5.07,2.79,2.51,35.36,37846.72,74,1849.46,5220.96,12.12,90.1,4.5,0.879,0.666,18.36,45.25,Summer,West,Retail,B2024051746,264
2024-05-04,Amul,Chocolate,1142,319.67,365063.12,1458,215,488,185.76,40.52,16.78,18.65,261.71,388076.06,35,6501.53,-23012.94,-6.3,92.3,4.6,0.854,0.707,22.57,327.59,Summer,West,Online,B2024055762,98
2024-05-04,Amul,Curd,275,52.52,14442.53,343,217,252,27.36,10.32,3.99,3.38,45.05,16110.04,24,656.6,-1667.51,-11.55,86.0,4.3,0.895,0.646,28.37,52.63,Summer,East,Online,B2024057251,10
2024-05-04,Amul,Ghee,387,798.71,309101.0,518,77,177,430.79,112.93,72.38,56.19,672.29,351260.86,7,3015.51,-42159.86,-13.64,94.5,4.7,0.857,0.927,25.55,787.13,Summer,Central,Retail,B2024057867,88
2024-05-04,Amul,Milk,1098,66.72,73259.33,1428,261,571,31.43,11.72,4.39,2.14,49.68,71448.4,16,502.84,1810.93,2.47,86.7,4.3,0.927,0.736,17.51,63.89,Summer,East,Wholesale,B2024059659,16
2024-05-05,Amul,Ghee,363,776.65,281923.02,435,467,535,338.77,129.33,52.25,29.94,550.28,240728.96,4,1355.1,41194.06,14.61,92.2,4.6,0.855,0.818,31.37,719.97,Summer,North,Online,B2024053601,294
2024-05-05,Amul,Ice Cream,211,271.27,57237.89,278,228,255,124.14,39.71,17.06,19.74,200.65,59877.35,33,4096.78,-2639.46,-4.61,96.5,4.8,0.909,0.859,15.28,257.01,Summer,East,Online,B2024051143,333
2024-05-05,Amul,Lassi,963,52.88,50919.96,1228,223,470,26.53,7.82,4.24,3.8,42.39,53858.75,68,1803.92,-2938.79,-5.77,86.0,4.3,0.9,0.82,30.1,55.79,Summer,South,Direct,B2024051514,340
2024-05-05,Amul,Milk,887,69.51,61658.51,1129,269,497,41.7,8.77,4.02,2.72,57.21,65553.76,23,959.08,-3895.25,-6.32,89.5,4.5,0.892,0.948,16.94,65.71,Summer,Central,Wholesale,B2024052313,25
2024-05-07,Amul,Chocolate,669,349.55,233845.87,826,209,365,165.61,59.83,22.83,27.65,275.92,229231.84,8,1324.86,4614.03,1.97,94.1,4.7,0.821,0.713,24.18,314.92,Summer,West,Wholesale,B2024051852,160
2024-05-07,Amul,Milk,565,70.45,39805.61,715,163,308,28.84,11.5,6.34,4.52,51.21,36871.59,9,259.56,2934.02,7.37,93.4,4.7,0.873,0.897,28.08,67.47,Summer,Central,Online,B2024058455,13
2024-05-08,Amul,Cheese,247,530.94,131142.17,331,69,143,226.44,99.3,38.34,16.89,380.97,128138.06,9,2037.94,3004.11,2.29,92.3,4.6,0.877,0.912,18.3,541.0,Summer,North,Wholesale,B2024057717,322
2024-05-09,Amul,Curd,235,53.56,12585.9,262,260,239,32.12,5.72,4.13,1.91,43.88,12171.24,21,674.45,414.66,3.29,86.3,4.3,0.83,0.882,22.1,55.09,Summer,South,Direct,B2024055973,4
2024-05-09,Amul,Lassi,200,47.53,9505.49,234,144,135,23.73,9.18,4.46,3.03,40.41,9764.39,13,308.5,-258.91,-2.72,96.1,4.8,0.908,0.64,16.64,46.94,Summer,West,Direct,B2024053618,284
2024-05-09,Amul,Lassi,569,51.36,29221.82,719,355,462,21.86,7.92,3.83,3.37,36.98,27575.85,45,983.73,1645.98,5.63,94.0,4.7,0.88,0.907,30.7,51.71,Summer,Central,Direct,B2024055510,89
2024-05-09,Amul,Paneer,1317,412.96,543865.03,1705,185,568,199.25,44.98,39.94,13.63,297.8,518304.9,53,10560.51,25560.13,4.7,97.6,4.9,0.881,0.927,31.4,451.77,Summer,West,Online,B2024052456,118
2024-05-09,Amul,Yogurt,1079,90.84,98017.16,1456,499,833,36.62,17.55,6.15,5.86,66.18,98698.9,64,2343.9,-681.74,-0.7,91.7,4.6,0.883,0.808,26.32,83.34,Summer,South,Direct,B2024057311,12
2024-05-10,Amul,Cheese,703,527.38,370746.33,940,103,303,255.29,75.26,36.73,30.0,397.28,380592.98,28,7147.98,-9846.64,-2.66,85.2,4.3,0.859,0.881,20.87,578.5,Summer,Central,Wholesale,B2024056338,124
2024-05-10,Amul,Curd,781,50.45,39398.91,888,420,525,24.4,6.1,4.4,2.23,37.13,34457.04,61,1488.54,4941.87,12.54,86.1,4.3,0.844,0.737,15.21,53.99,Summer,Central,Retail,B2024057181,18
2024-05-10,Amul,Ghee,1136,665.39,755880.42,1323,52,200,382.07,70.95,38.45,49.86,541.33,720383.2,11,4202.79,35497.22,4.7,85.6,4.3,0.83,0.935,32.41,653.34,Summer,South,Direct,B2024057807,352
2024-05-10,Amul,Yogurt,574,84.76,48649.49,795,367,565,46.81,11.87,6.15,4.2,69.03,56752.56,40,1872.5,-8103.07,-16.66,87.3,4.4,0.881,0.654,27.22,86.93,Summer,Central,Direct,B2024052951,19
2024-05-11,Amul,Butter,583,663.58,386865.61,759,451,622,375.14,128.25,38.24,46.51,588.14,448272.12,5,1875.7,-61406.51,-15.87,90.5,4.5,0.809,0.854,24.39,669.43,Summer,North,Wholesale,B2024058758,64
2024-05-11,Amul,Cheese,1211,478.23,579134.96,1438,289,512,193.41,94.73,24.29,22.01,334.44,490979.01,52,10057.45,88155.95,15.22,88.3,4.4,0.875,0.699,21.69,472.25,Summer,North,Wholesale,B2024058652,346
2024-05-11,Amul,Curd,512,55.91,28626.7,701,183,322,33.07,9.37,2.96,3.21,48.61,35662.85,48,1587.36,-7036.14,-24.58,92.2,4.6,0.912,0.603,16.94,55.67,Summer,North,Direct,B2024057226,23
2024-05-11,Amul,Ice Cream,1437,276.27,396994.7,1726,475,756,140.05,48.19,22.14,13.83,224.21,414570.3,197,27589.13,-17575.6,-4.43,93.7,4.7,0.809,0.639,19.19,251.23,Summer,South,Retail,B2024055043,75
2024-05-11,Amul,Paneer,1049,455.93,478272.8,1354,332,601,255.42,85.34,40.99,28.41,410.15,578847.87,92,23498.69,-100575.06,-21.03,96.3,4.8,0.851,0.763,25.79,496.41,Summer,East,Wholesale,B2024051145,79
2024-05-11,Amul,Yogurt,598,96.42,57657.81,787,286,428,53.09,12.5,8.56,4.42,78.57,63955.21,40,2123.54,-6297.4,-10.92,86.5,4.3,0.905,0.889,33.9,92.91,Summer,West,Online,B2024053576,11
2024-05-12,Amul,Chocolate,307,326.63,100275.58,351,61,103,177.83,59.67,31.2,12.28,280.98,99689.53,6,1067.01,586.05,0.58,96.4,4.8,0.869,0.776,17.96,353.24,Summer,North,Retail,B2024056978,119
2024-05-12,Amul,Curd,130,55.75,7247.07,164,413,403,24.96,6.25,3.15,3.87,38.23,6444.34,7,174.73,802.74,11.08,91.0,4.6,0.856,0.651,21.74,54.7,Summer,South,Direct,B2024055998,28
2024-05-12,Amul,Lassi,1527,49.53,75625.39,1964,373,800,22.45,9.42,3.75,3.71,39.32,78699.58,66,1481.38,-3074.18,-4.07,97.5,4.9,0.857,0.684,19.61,47.34,Summer,Central,Direct,B2024054181,245
2024-05-12,Amul,Milk,360,70.15,25255.64,399,177,169,41.76,8.04,5.23,5.17,60.2,24227.06,5,208.8,1028.58,4.07,95.9,4.8,0.841,0.913,16.9,66.26,Summer,South,Wholesale,B2024056313,11
2024-05-12,Amul,Milk,310,67.15,20817.4,414,204,261,37.13,11.65,5.38,3.09,57.24,23847.67,4,148.52,-3030.27,-14.56,93.0,4.6,0.916,0.865,32.92,71.18,Summer,South,Wholesale,B2024059945,13
2024-05-13,Amul,Cheese,418,565.02,236177.96,579,473,595,327.08,106.73,40.44,36.19,510.45,298819.14,10,3270.78,-62641.19,-26.52,93.6,4.7,0.924,0.931,29.42,541.16,Summer,East,Wholesale,B2024052982,67
2024-05-13,Amul,Ghee,189,681.78,128855.52,222,437,440,301.37,99.14,35.07,42.87,478.44,106817.47,2,602.74,22038.04,17.1,97.5,4.9,0.857,0.772,17.46,738.4,Summer,Central,Online,B2024056858,150
2024-05-13,Amul,Lassi,1017,51.16,52028.93,1126,231,340,30.52,5.64,5.08,2.67,43.92,51768.21,76,2319.62,260.71,0.5,90.1,4.5,0.859,0.643,15.16,54.2,Summer,North,Retail,B2024055298,263
2024-05-13,Amul,Lassi,485,49.54,24027.33,587,328,384,22.87,9.35,3.04,3.81,39.08,23533.28,26,594.53,494.05,2.06,97.4,4.9,0.832,0.874,30.81,52.34,Summer,West,Retail,B2024057761,40
2024-05-13,Amul,Paneer,345,444.01,153184.2,450,204,290,179.66,80.13,40.87,28.76,329.41,151649.38,19,3413.45,1534.81,1.0,94.6,4.7,0.808,0.782,28.66,452.81,Summer,South,Wholesale,B2024057122,87
2024-05-14,Amul,Chocolate,505,321.11,162158.57,592,321,389,168.71,33.77,28.62,15.01,246.11,147888.23,13,2193.19,14270.34,8.8,89.7,4.5,0.838,0.631,27.96,339.05,Summer,Central,Wholesale,B2024051173,177
2024-05-14,Amul,Ghee,273,684.31,186816.2,324,338,350,293.52,110.79,58.48,38.81,501.61,163108.98,2,587.05,23707.22,12.69,96.4,4.8,0.883,0.624,17.23,622.34,Summer,North,Online,B2024057260,279
2024-05-14,Amul,Yogurt,936,81.12,75932.91,1058,269,388,48.08,8.23,5.92,3.71,65.93,71775.72,42,2019.32,4157.19,5.47,90.4,4.5,0.886,0.924,26.4,79.24,Summer,South,Wholesale,B2024057267,23
2024-05-15,Amul,Butter,788,576.25,454083.41,1046,80,321,261.79,73.01,52.41,37.35,424.56,447489.1,13,3403.24,6594.3,1.45,92.2,4.6,0.908,0.649,23.64,619.65,Summer,South,Retail,B2024058073,79
2024-05-15,Amul,Curd,933,50.81,47408.06,1101,121,280,21.96,6.92,4.87,2.53,36.29,41838.6,86,1888.63,5569.46,11.75,87.1,4.4,0.813,0.809,34.31,52.84,Summer,North,Wholesale,B2024055449,5
2024-05-15,Amul,Milk,607,70.2,42611.13,679,162,212,28.44,9.02,5.41,2.32,45.18,30936.22,9,255.95,11674.91,27.4,95.8,4.8,0.823,0.764,32.94,63.72,Summer,West,Online,B2024055678,17
2024-05-15,Amul,Paneer,1375,468.23,643821.09,1917,329,859,265.3,53.22,32.76,36.56,387.85,777988.87,130,34489.38,-134167.78,-20.84,88.5,4.4,0.827,0.642,25.28,511.26,Summer,West,Direct,B2024051363,225
2024-05-16,Amul,Cheese,1237,464.83,574995.33,1389,208,328,206.13,73.2,25.97,15.62,320.92,455034.02,45,9276.0,119961.31,20.86,95.9,4.8,0.89,0.659,20.41,435.75,Summer,Central,Online,B2024051439,99
2024-05-16,Amul,Ghee,1051,741.33,779140.98,1310,408,632,326.31,80.21,64.33,52.71,523.56,692069.35,19,6199.92,87071.64,11.18,93.2,4.7,0.882,0.909,15.92,732.11,Summer,East,Retail,B2024051386,362
2024-05-16,Amul,Ice Cream,881,291.42,256738.47,997,340,420,125.94,53.67,25.19,11.49,216.29,222823.06,57,7178.7,33915.42,13.21,96.1,4.8,0.846,0.724,18.35,311.68,Summer,South,Retail,B2024056463,289
2024-05-17,Amul,Curd,116,58.44,6778.75,134,257,228,30.58,8.13,3.08,2.33,44.11,6033.02,4,122.3,745.73,11.0,94.1,4.7,0.892,0.933,19.41,54.12,Summer,South,Direct,B2024058772,23
2024-05-17,Amul,Ghee,546,722.1,394268.05,760,314,506,425.92,116.03,53.38,30.02,625.35,476970.72,4,1703.69,-82702.66,-20.98,85.7,4.3,0.832,0.735,28.13,731.59,Summer,East,Retail,B2024055910,91
2024-05-17,Amul,Paneer,971,400.21,388607.02,1130,382,519,239.7,48.89,21.6,25.91,336.1,396569.85,70,16779.31,-7962.83,-2.05,85.0,4.3,0.889,0.642,26.36,439.92,Summer,East,Online,B2024055703,148
